time,type,event,run,plate,barcode,replicate,transfer,comment
2022-04-26T00:11:32Z,timing,incubation_start,1,4,2022042504,0,12,none
2022-04-26T00:11:03Z,timing,readODbefore_end,1,4,2022042504,0,12,none
2022-04-26T00:06:16Z,timing,readODbefore_start,1,4,2022042504,0,12,none
2022-04-26T00:05:24Z,worklist,transfer_end,1,4,2022042504,0,12,plate_transfer.gwl
2022-04-26T00:03:08Z,worklist,transfer_start,1,4,2022042504,0,12,plate_transfer.gwl
2022-04-25T23:58:36Z,worklist,infection_end,1,4,2022042504,0,12,plate_infection.gwl
2022-04-25T22:56:18Z,worklist,infection_start,1,4,2022042504,0,12,plate_infection.gwl
2022-04-25T22:55:38Z,timing,readOD_end,1,4,2022042404,0,12,none
2022-04-25T22:50:48Z,timing,readOD_start,1,4,2022042404,0,12,none
2022-04-25T22:50:46Z,timing,incubation_end,1,4,2022042404,0,11,none
2022-04-25T22:49:42Z,worklist,turnover_end,1,4,2022042504,0,12,plate_turnover1.gwl
2022-04-25T22:28:30Z,worklist,turnover_start,1,4,2022042504,0,12,plate_turnover.gwl
2022-04-25T22:23:34Z,timing,readAgar_end,1,4,2022042304,0,12,none
2022-04-25T22:19:36Z,timing,readAgar_start,1,4,2022042304,0,12,none
2022-04-25T22:17:13Z,timing,replication_end,1,3,$AssayPlate.ID$,0,12,none
2022-04-25T22:08:54Z,timing,replication_start,1,3,2022042403,0,12,none
2022-04-25T22:08:25Z,timing,incubation_start,1,3,2022042503,0,12,none
2022-04-25T22:07:56Z,timing,readODbefore_end,1,3,2022042503,0,12,none
2022-04-25T22:03:09Z,timing,readODbefore_start,1,3,2022042503,0,12,none
2022-04-25T22:02:16Z,worklist,transfer_end,1,3,2022042503,0,12,plate_transfer.gwl
2022-04-25T22:00:00Z,worklist,transfer_start,1,3,2022042503,0,12,plate_transfer.gwl
2022-04-25T21:55:29Z,worklist,infection_end,1,3,2022042503,0,12,plate_infection.gwl
2022-04-25T20:53:10Z,worklist,infection_start,1,3,2022042503,0,12,plate_infection.gwl
2022-04-25T20:52:29Z,timing,readOD_end,1,3,2022042403,0,12,none
2022-04-25T20:47:39Z,timing,readOD_start,1,3,2022042403,0,12,none
2022-04-25T20:47:37Z,timing,incubation_end,1,3,2022042403,0,11,none
2022-04-25T20:46:34Z,worklist,turnover_end,1,3,2022042503,0,12,plate_turnover1.gwl
2022-04-25T20:25:19Z,worklist,turnover_start,1,3,2022042503,0,12,plate_turnover.gwl
2022-04-25T20:20:23Z,timing,readAgar_end,1,3,2022042303,0,12,none
2022-04-25T20:16:32Z,timing,readAgar_start,1,3,2022042303,0,12,none
2022-04-25T20:14:09Z,timing,replication_end,1,2,$AssayPlate.ID$,0,12,none
2022-04-25T20:05:48Z,timing,replication_start,1,2,2022042402,0,12,none
2022-04-25T20:05:18Z,timing,incubation_start,1,2,2022042502,0,12,none
2022-04-25T20:04:49Z,timing,readODbefore_end,1,2,2022042502,0,12,none
2022-04-25T20:00:02Z,timing,readODbefore_start,1,2,2022042502,0,12,none
2022-04-25T19:59:10Z,worklist,transfer_end,1,2,2022042502,0,12,plate_transfer.gwl
2022-04-25T19:56:54Z,worklist,transfer_start,1,2,2022042502,0,12,plate_transfer.gwl
2022-04-25T19:52:22Z,worklist,infection_end,1,2,2022042502,0,12,plate_infection.gwl
2022-04-25T18:50:03Z,worklist,infection_start,1,2,2022042502,0,12,plate_infection.gwl
2022-04-25T18:49:22Z,timing,readOD_end,1,2,2022042402,0,12,none
2022-04-25T18:44:33Z,timing,readOD_start,1,2,2022042402,0,12,none
2022-04-25T18:44:30Z,timing,incubation_end,1,2,2022042402,0,11,none
2022-04-25T18:43:27Z,worklist,turnover_end,1,2,2022042502,0,12,plate_turnover1.gwl
2022-04-25T18:22:07Z,worklist,turnover_start,1,2,2022042502,0,12,plate_turnover.gwl
2022-04-25T18:17:11Z,timing,readAgar_end,1,2,2022042302,0,12,none
2022-04-25T18:13:18Z,timing,readAgar_start,1,2,2022042302,0,12,none
2022-04-25T18:11:00Z,timing,replication_end,1,1,$AssayPlate.ID$,0,12,none
2022-04-25T18:02:37Z,timing,replication_start,1,1,2022042401,0,12,none
2022-04-25T18:02:07Z,timing,incubation_start,1,1,2022042501,0,12,none
2022-04-25T18:01:38Z,timing,readODbefore_end,1,1,2022042501,0,12,none
2022-04-25T17:56:51Z,timing,readODbefore_start,1,1,2022042501,0,12,none
2022-04-25T17:55:59Z,worklist,transfer_end,1,1,2022042501,0,12,plate_transfer.gwl
2022-04-25T17:53:43Z,worklist,transfer_start,1,1,2022042501,0,12,plate_transfer.gwl
2022-04-25T17:49:11Z,worklist,infection_end,1,1,2022042501,0,12,plate_infection.gwl
2022-04-25T16:46:55Z,worklist,infection_start,1,1,2022042501,0,12,plate_infection.gwl
2022-04-25T16:46:14Z,timing,readOD_end,1,1,2022042401,0,12,none
2022-04-25T16:41:23Z,timing,readOD_start,1,1,2022042401,0,12,none
2022-04-25T16:41:21Z,timing,incubation_end,1,1,2022042401,0,11,none
2022-04-25T16:40:19Z,worklist,turnover_end,1,1,2022042501,0,12,plate_turnover1.gwl
2022-04-25T16:18:58Z,worklist,turnover_start,1,1,2022042501,0,12,plate_turnover.gwl
2022-04-25T15:13:00Z,timing,readAgar_end,1,1,2022042301,0,12,none
2022-04-25T15:08:53Z,timing,readAgar_start,1,1,2022042301,0,12,none
2022-04-25T15:08:31Z,timing,readCheck_end,1,0,0,0,12,none
2022-04-25T15:04:26Z,timing,readCheck_start,1,0,0,0,12,none
2022-04-25T13:58:14Z,timing,makeTestAgar1,0,NA,0,12,NA,NA
2022-04-25T13:57:02Z,timing,platesReady,1,0,none,0,12,none
2022-04-25T13:54:43Z,worklist,treatment_end,1,6,2022042506,0,12,plate_6_treatment.gwl
2022-04-25T13:14:50Z,worklist,treatment_start,1,6,2022042506,0,12,plate_6_treatment.gwl
2022-04-25T13:14:11Z,worklist,treatment_end,1,5,2022042505,0,12,plate_5_treatment.gwl
2022-04-25T12:49:48Z,worklist,treatment_start,1,5,2022042505,0,12,plate_5_treatment.gwl
2022-04-25T12:49:09Z,worklist,treatment_end,1,4,2022042504,0,12,plate_4_treatment.gwl
2022-04-25T12:24:48Z,worklist,treatment_start,1,4,2022042504,0,12,plate_4_treatment.gwl
2022-04-25T12:24:09Z,worklist,treatment_end,1,3,2022042503,0,12,plate_3_treatment.gwl
2022-04-25T11:59:17Z,worklist,treatment_start,1,3,2022042503,0,12,plate_3_treatment.gwl
2022-04-25T11:58:38Z,worklist,treatment_end,1,2,2022042502,0,12,plate_2_treatment.gwl
2022-04-25T11:31:58Z,worklist,treatment_start,1,2,2022042502,0,12,plate_2_treatment.gwl
2022-04-25T11:31:19Z,worklist,treatment_end,1,1,2022042501,0,12,plate_1_treatment.gwl
2022-04-25T11:08:09Z,worklist,treatment_start,1,1,2022042501,0,12,plate_1_treatment.gwl
2022-04-25T11:07:38Z,timing,fillPlates_end,1,0,none,0,12,none
2022-04-25T10:57:06Z,timing,fillPlates_start,1,0,none,0,12,none
2022-04-25T10:57:04Z,timing,transfer12_start,1,0,none,0,12,none
2022-04-25T03:12:09Z,timing,transfer11_end,1,0,none,0,11,none
2022-04-25T03:09:57Z,timing,replication_end,1,6,$AssayPlate.ID$,0,11,none
2022-04-25T03:01:32Z,timing,replication_start,1,6,2022042306,0,11,none
2022-04-25T03:01:02Z,timing,incubation_start,1,6,2022042406,0,11,none
2022-04-25T03:00:29Z,timing,readODbefore_end,1,6,2022042406,0,11,none
2022-04-25T02:55:42Z,timing,readODbefore_start,1,6,2022042406,0,11,none
2022-04-25T02:54:50Z,worklist,transfer_end,1,6,2022042406,0,11,plate_transfer.gwl
2022-04-25T02:52:33Z,worklist,transfer_start,1,6,2022042406,0,11,plate_transfer.gwl
2022-04-25T02:47:50Z,worklist,infection_end,1,6,2022042406,0,11,plate_infection.gwl
2022-04-25T01:39:54Z,worklist,infection_start,1,6,2022042406,0,11,plate_infection.gwl
2022-04-25T01:39:14Z,timing,readOD_end,1,6,2022042306,0,11,none
2022-04-25T01:34:24Z,timing,readOD_start,1,6,2022042306,0,11,none
2022-04-25T01:34:22Z,timing,incubation_end,1,6,2022042306,0,10,none
2022-04-25T01:33:20Z,worklist,turnover_end,1,6,2022042406,0,11,plate_turnover1.gwl
2022-04-25T01:10:28Z,worklist,turnover_start,1,6,2022042406,0,11,plate_turnover.gwl
2022-04-25T01:05:34Z,timing,readAgar_end,1,6,2022042206,0,11,none
2022-04-25T01:01:43Z,timing,readAgar_start,1,6,2022042206,0,11,none
2022-04-25T00:59:20Z,timing,replication_end,1,5,$AssayPlate.ID$,0,11,none
2022-04-25T00:50:56Z,timing,replication_start,1,5,2022042305,0,11,none
2022-04-25T00:50:27Z,timing,incubation_start,1,5,2022042405,0,11,none
2022-04-25T00:49:55Z,timing,readODbefore_end,1,5,2022042405,0,11,none
2022-04-25T00:45:07Z,timing,readODbefore_start,1,5,2022042405,0,11,none
2022-04-25T00:44:14Z,worklist,transfer_end,1,5,2022042405,0,11,plate_transfer.gwl
2022-04-25T00:41:58Z,worklist,transfer_start,1,5,2022042405,0,11,plate_transfer.gwl
2022-04-25T00:37:13Z,worklist,infection_end,1,5,2022042405,0,11,plate_infection.gwl
2022-04-24T23:29:20Z,worklist,infection_start,1,5,2022042405,0,11,plate_infection.gwl
2022-04-24T23:28:39Z,timing,readOD_end,1,5,2022042305,0,11,none
2022-04-24T23:23:49Z,timing,readOD_start,1,5,2022042305,0,11,none
2022-04-24T23:23:47Z,timing,incubation_end,1,5,2022042305,0,10,none
2022-04-24T23:22:45Z,worklist,turnover_end,1,5,2022042405,0,11,plate_turnover1.gwl
2022-04-24T22:59:50Z,worklist,turnover_start,1,5,2022042405,0,11,plate_turnover.gwl
2022-04-24T22:54:55Z,timing,readAgar_end,1,5,2022042205,0,11,none
2022-04-24T22:51:00Z,timing,readAgar_start,1,5,2022042205,0,11,none
2022-04-24T22:48:38Z,timing,replication_end,1,4,$AssayPlate.ID$,0,11,none
2022-04-24T22:40:14Z,timing,replication_start,1,4,2022042304,0,11,none
2022-04-24T22:39:44Z,timing,incubation_start,1,4,2022042404,0,11,none
2022-04-24T22:39:11Z,timing,readODbefore_end,1,4,2022042404,0,11,none
2022-04-24T22:34:24Z,timing,readODbefore_start,1,4,2022042404,0,11,none
2022-04-24T22:33:32Z,worklist,transfer_end,1,4,2022042404,0,11,plate_transfer.gwl
2022-04-24T22:31:16Z,worklist,transfer_start,1,4,2022042404,0,11,plate_transfer.gwl
2022-04-24T22:26:32Z,worklist,infection_end,1,4,2022042404,0,11,plate_infection.gwl
2022-04-24T21:18:37Z,worklist,infection_start,1,4,2022042404,0,11,plate_infection.gwl
2022-04-24T21:17:57Z,timing,readOD_end,1,4,2022042304,0,11,none
2022-04-24T21:13:07Z,timing,readOD_start,1,4,2022042304,0,11,none
2022-04-24T21:13:05Z,timing,incubation_end,1,4,2022042304,0,10,none
2022-04-24T21:12:02Z,worklist,turnover_end,1,4,2022042404,0,11,plate_turnover1.gwl
2022-04-24T20:49:04Z,worklist,turnover_start,1,4,2022042404,0,11,plate_turnover.gwl
2022-04-24T20:44:08Z,timing,readAgar_end,1,4,2022042204,0,11,none
2022-04-24T20:40:10Z,timing,readAgar_start,1,4,2022042204,0,11,none
2022-04-24T20:37:47Z,timing,replication_end,1,3,$AssayPlate.ID$,0,11,none
2022-04-24T20:29:22Z,timing,replication_start,1,3,2022042303,0,11,none
2022-04-24T20:28:53Z,timing,incubation_start,1,3,2022042403,0,11,none
2022-04-24T20:28:23Z,timing,readODbefore_end,1,3,2022042403,0,11,none
2022-04-24T20:23:36Z,timing,readODbefore_start,1,3,2022042403,0,11,none
2022-04-24T20:22:44Z,worklist,transfer_end,1,3,2022042403,0,11,plate_transfer.gwl
2022-04-24T20:20:29Z,worklist,transfer_start,1,3,2022042403,0,11,plate_transfer.gwl
2022-04-24T20:15:44Z,worklist,infection_end,1,3,2022042403,0,11,plate_infection.gwl
2022-04-24T19:07:54Z,worklist,infection_start,1,3,2022042403,0,11,plate_infection.gwl
2022-04-24T19:07:13Z,timing,readOD_end,1,3,2022042303,0,11,none
2022-04-24T19:02:23Z,timing,readOD_start,1,3,2022042303,0,11,none
2022-04-24T19:02:21Z,timing,incubation_end,1,3,2022042303,0,10,none
2022-04-24T19:01:18Z,worklist,turnover_end,1,3,2022042403,0,11,plate_turnover1.gwl
2022-04-24T18:38:16Z,worklist,turnover_start,1,3,2022042403,0,11,plate_turnover.gwl
2022-04-24T18:33:20Z,timing,readAgar_end,1,3,2022042203,0,11,none
2022-04-24T18:29:29Z,timing,readAgar_start,1,3,2022042203,0,11,none
2022-04-24T18:27:06Z,timing,replication_end,1,2,$AssayPlate.ID$,0,11,none
2022-04-24T18:18:42Z,timing,replication_start,1,2,2022042302,0,11,none
2022-04-24T18:18:12Z,timing,incubation_start,1,2,2022042402,0,11,none
2022-04-24T18:17:43Z,timing,readODbefore_end,1,2,2022042402,0,11,none
2022-04-24T18:12:56Z,timing,readODbefore_start,1,2,2022042402,0,11,none
2022-04-24T18:12:04Z,worklist,transfer_end,1,2,2022042402,0,11,plate_transfer.gwl
2022-04-24T18:09:46Z,worklist,transfer_start,1,2,2022042402,0,11,plate_transfer.gwl
2022-04-24T18:05:04Z,worklist,infection_end,1,2,2022042402,0,11,plate_infection.gwl
2022-04-24T16:57:14Z,worklist,infection_start,1,2,2022042402,0,11,plate_infection.gwl
2022-04-24T16:56:34Z,timing,readOD_end,1,2,2022042302,0,11,none
2022-04-24T16:51:43Z,timing,readOD_start,1,2,2022042302,0,11,none
2022-04-24T16:51:41Z,timing,incubation_end,1,2,2022042302,0,10,none
2022-04-24T16:50:38Z,worklist,turnover_end,1,2,2022042402,0,11,plate_turnover1.gwl
2022-04-24T16:27:33Z,worklist,turnover_start,1,2,2022042402,0,11,plate_turnover.gwl
2022-04-24T16:22:37Z,timing,readAgar_end,1,2,2022042202,0,11,none
2022-04-24T16:18:43Z,timing,readAgar_start,1,2,2022042202,0,11,none
2022-04-24T16:16:20Z,timing,replication_end,1,1,$AssayPlate.ID$,0,11,none
2022-04-24T16:07:56Z,timing,replication_start,1,1,2022042301,0,11,none
2022-04-24T16:07:26Z,timing,incubation_start,1,1,2022042401,0,11,none
2022-04-24T16:06:56Z,timing,readODbefore_end,1,1,2022042401,0,11,none
2022-04-24T16:02:09Z,timing,readODbefore_start,1,1,2022042401,0,11,none
2022-04-24T16:01:18Z,worklist,transfer_end,1,1,2022042401,0,11,plate_transfer.gwl
2022-04-24T15:59:02Z,worklist,transfer_start,1,1,2022042401,0,11,plate_transfer.gwl
2022-04-24T15:54:17Z,worklist,infection_end,1,1,2022042401,0,11,plate_infection.gwl
2022-04-24T14:46:24Z,worklist,infection_start,1,1,2022042401,0,11,plate_infection.gwl
2022-04-24T14:45:43Z,timing,readOD_end,1,1,2022042301,0,11,none
2022-04-24T14:40:52Z,timing,readOD_start,1,1,2022042301,0,11,none
2022-04-24T14:40:50Z,timing,incubation_end,1,1,2022042301,0,10,none
2022-04-24T14:39:45Z,worklist,turnover_end,1,1,2022042401,0,11,plate_turnover1.gwl
2022-04-24T14:16:36Z,worklist,turnover_start,1,1,2022042401,0,11,plate_turnover.gwl
2022-04-24T14:11:39Z,timing,readAgar_end,1,1,2022042201,0,11,none
2022-04-24T14:07:32Z,timing,readAgar_start,1,1,2022042201,0,11,none
2022-04-24T14:07:10Z,timing,readCheck_end,1,0,0,0,11,none
2022-04-24T14:03:04Z,timing,readCheck_start,1,0,0,0,11,none
2022-04-24T14:01:11Z,timing,strainTest_end,1,0,$AssayPlate.ID$,0,11,none
2022-04-24T13:52:21Z,timing,makeTestAgar1,0,NA,0,11,NA,NA
2022-04-24T13:51:13Z,timing,platesReady,1,0,none,0,11,none
2022-04-24T13:48:53Z,worklist,treatment_end,1,6,2022042406,0,11,plate_6_treatment.gwl
2022-04-24T13:02:44Z,worklist,treatment_start,1,6,2022042406,0,11,plate_6_treatment.gwl
2022-04-24T13:02:05Z,worklist,treatment_end,1,5,2022042405,0,11,plate_5_treatment.gwl
2022-04-24T12:37:32Z,worklist,treatment_start,1,5,2022042405,0,11,plate_5_treatment.gwl
2022-04-24T12:36:52Z,worklist,treatment_end,1,4,2022042404,0,11,plate_4_treatment.gwl
2022-04-24T12:12:22Z,worklist,treatment_start,1,4,2022042404,0,11,plate_4_treatment.gwl
2022-04-24T12:11:42Z,worklist,treatment_end,1,3,2022042403,0,11,plate_3_treatment.gwl
2022-04-24T11:47:14Z,worklist,treatment_start,1,3,2022042403,0,11,plate_3_treatment.gwl
2022-04-24T11:46:34Z,worklist,treatment_end,1,2,2022042402,0,11,plate_2_treatment.gwl
2022-04-24T11:22:06Z,worklist,treatment_start,1,2,2022042402,0,11,plate_2_treatment.gwl
2022-04-24T11:21:27Z,worklist,treatment_end,1,1,2022042401,0,11,plate_1_treatment.gwl
2022-04-24T11:00:18Z,worklist,treatment_start,1,1,2022042401,0,11,plate_1_treatment.gwl
2022-04-24T10:59:47Z,timing,fillPlates_end,1,0,none,0,11,none
2022-04-24T10:49:15Z,timing,fillPlates_start,1,0,none,0,11,none
2022-04-24T10:49:13Z,timing,transfer11_start,1,0,none,0,11,none
2022-04-24T02:50:38Z,timing,transfer10_end,1,0,none,0,10,none
2022-04-24T02:48:25Z,timing,replication_end,1,6,$AssayPlate.ID$,0,10,none
2022-04-24T02:40:00Z,timing,replication_start,1,6,2022042206,0,10,none
2022-04-24T02:39:30Z,timing,incubation_start,1,6,2022042306,0,10,none
2022-04-24T02:39:01Z,timing,readODbefore_end,1,6,2022042306,0,10,none
2022-04-24T02:34:06Z,timing,readODbefore_start,1,6,2022042306,0,10,none
2022-04-24T02:33:13Z,worklist,transfer_end,1,6,2022042306,0,10,plate_transfer.gwl
2022-04-24T02:30:57Z,worklist,transfer_start,1,6,2022042306,0,10,plate_transfer.gwl
2022-04-24T02:26:31Z,worklist,infection_end,1,6,2022042306,0,10,plate_infection.gwl
2022-04-24T01:18:37Z,worklist,infection_start,1,6,2022042306,0,10,plate_infection.gwl
2022-04-24T01:17:56Z,timing,readOD_end,1,6,2022042206,0,10,none
2022-04-24T01:13:05Z,timing,readOD_start,1,6,2022042206,0,10,none
2022-04-24T01:13:03Z,timing,incubation_end,1,6,2022042206,0,9,none
2022-04-24T01:12:08Z,worklist,turnover_end,1,6,2022042306,0,10,plate_turnover1.gwl
2022-04-24T00:51:45Z,worklist,turnover_start,1,6,2022042306,0,10,plate_turnover.gwl
2022-04-24T00:46:50Z,timing,readAgar_end,1,6,2022042106,0,10,none
2022-04-24T00:42:58Z,timing,readAgar_start,1,6,2022042106,0,10,none
2022-04-24T00:40:35Z,timing,replication_end,1,5,$AssayPlate.ID$,0,10,none
2022-04-24T00:32:10Z,timing,replication_start,1,5,2022042205,0,10,none
2022-04-24T00:31:41Z,timing,incubation_start,1,5,2022042305,0,10,none
2022-04-24T00:31:11Z,timing,readODbefore_end,1,5,2022042305,0,10,none
2022-04-24T00:26:24Z,timing,readODbefore_start,1,5,2022042305,0,10,none
2022-04-24T00:25:32Z,worklist,transfer_end,1,5,2022042305,0,10,plate_transfer.gwl
2022-04-24T00:23:16Z,worklist,transfer_start,1,5,2022042305,0,10,plate_transfer.gwl
2022-04-24T00:18:51Z,worklist,infection_end,1,5,2022042305,0,10,plate_infection.gwl
2022-04-23T23:10:59Z,worklist,infection_start,1,5,2022042305,0,10,plate_infection.gwl
2022-04-23T23:10:18Z,timing,readOD_end,1,5,2022042205,0,10,none
2022-04-23T23:05:28Z,timing,readOD_start,1,5,2022042205,0,10,none
2022-04-23T23:05:25Z,timing,incubation_end,1,5,2022042205,0,9,none
2022-04-23T23:04:30Z,worklist,turnover_end,1,5,2022042305,0,10,plate_turnover1.gwl
2022-04-23T22:44:03Z,worklist,turnover_start,1,5,2022042305,0,10,plate_turnover.gwl
2022-04-23T22:39:08Z,timing,readAgar_end,1,5,2022042105,0,10,none
2022-04-23T22:35:13Z,timing,readAgar_start,1,5,2022042105,0,10,none
2022-04-23T22:32:50Z,timing,replication_end,1,4,$AssayPlate.ID$,0,10,none
2022-04-23T22:24:24Z,timing,replication_start,1,4,2022042204,0,10,none
2022-04-23T22:23:55Z,timing,incubation_start,1,4,2022042304,0,10,none
2022-04-23T22:23:25Z,timing,readODbefore_end,1,4,2022042304,0,10,none
2022-04-23T22:18:38Z,timing,readODbefore_start,1,4,2022042304,0,10,none
2022-04-23T22:17:46Z,worklist,transfer_end,1,4,2022042304,0,10,plate_transfer.gwl
2022-04-23T22:15:31Z,worklist,transfer_start,1,4,2022042304,0,10,plate_transfer.gwl
2022-04-23T22:11:06Z,worklist,infection_end,1,4,2022042304,0,10,plate_infection.gwl
2022-04-23T21:03:15Z,worklist,infection_start,1,4,2022042304,0,10,plate_infection.gwl
2022-04-23T21:02:34Z,timing,readOD_end,1,4,2022042204,0,10,none
2022-04-23T20:57:44Z,timing,readOD_start,1,4,2022042204,0,10,none
2022-04-23T20:57:41Z,timing,incubation_end,1,4,2022042204,0,9,none
2022-04-23T20:56:45Z,worklist,turnover_end,1,4,2022042304,0,10,plate_turnover1.gwl
2022-04-23T20:36:19Z,worklist,turnover_start,1,4,2022042304,0,10,plate_turnover.gwl
2022-04-23T20:31:23Z,timing,readAgar_end,1,4,2022042104,0,10,none
2022-04-23T20:27:25Z,timing,readAgar_start,1,4,2022042104,0,10,none
2022-04-23T20:25:03Z,timing,replication_end,1,3,$AssayPlate.ID$,0,10,none
2022-04-23T20:16:38Z,timing,replication_start,1,3,2022042203,0,10,none
2022-04-23T20:16:09Z,timing,incubation_start,1,3,2022042303,0,10,none
2022-04-23T20:15:39Z,timing,readODbefore_end,1,3,2022042303,0,10,none
2022-04-23T20:10:52Z,timing,readODbefore_start,1,3,2022042303,0,10,none
2022-04-23T20:09:59Z,worklist,transfer_end,1,3,2022042303,0,10,plate_transfer.gwl
2022-04-23T20:07:43Z,worklist,transfer_start,1,3,2022042303,0,10,plate_transfer.gwl
2022-04-23T20:03:18Z,worklist,infection_end,1,3,2022042303,0,10,plate_infection.gwl
2022-04-23T18:55:25Z,worklist,infection_start,1,3,2022042303,0,10,plate_infection.gwl
2022-04-23T18:54:45Z,timing,readOD_end,1,3,2022042203,0,10,none
2022-04-23T18:49:55Z,timing,readOD_start,1,3,2022042203,0,10,none
2022-04-23T18:49:53Z,timing,incubation_end,1,3,2022042203,0,9,none
2022-04-23T18:48:57Z,worklist,turnover_end,1,3,2022042303,0,10,plate_turnover1.gwl
2022-04-23T18:28:26Z,worklist,turnover_start,1,3,2022042303,0,10,plate_turnover.gwl
2022-04-23T18:23:30Z,timing,readAgar_end,1,3,2022042103,0,10,none
2022-04-23T18:19:39Z,timing,readAgar_start,1,3,2022042103,0,10,none
2022-04-23T18:17:16Z,timing,replication_end,1,2,$AssayPlate.ID$,0,10,none
2022-04-23T18:08:54Z,timing,replication_start,1,2,2022042202,0,10,none
2022-04-23T18:08:24Z,timing,incubation_start,1,2,2022042302,0,10,none
2022-04-23T18:07:56Z,timing,readODbefore_end,1,2,2022042302,0,10,none
2022-04-23T18:03:08Z,timing,readODbefore_start,1,2,2022042302,0,10,none
2022-04-23T18:02:17Z,worklist,transfer_end,1,2,2022042302,0,10,plate_transfer.gwl
2022-04-23T18:00:01Z,worklist,transfer_start,1,2,2022042302,0,10,plate_transfer.gwl
2022-04-23T17:55:35Z,worklist,infection_end,1,2,2022042302,0,10,plate_infection.gwl
2022-04-23T16:47:43Z,worklist,infection_start,1,2,2022042302,0,10,plate_infection.gwl
2022-04-23T16:47:03Z,timing,readOD_end,1,2,2022042202,0,10,none
2022-04-23T16:42:12Z,timing,readOD_start,1,2,2022042202,0,10,none
2022-04-23T16:42:10Z,timing,incubation_end,1,2,2022042202,0,9,none
2022-04-23T16:41:15Z,worklist,turnover_end,1,2,2022042302,0,10,plate_turnover1.gwl
2022-04-23T16:20:39Z,worklist,turnover_start,1,2,2022042302,0,10,plate_turnover.gwl
2022-04-23T16:15:43Z,timing,readAgar_end,1,2,2022042102,0,10,none
2022-04-23T16:11:49Z,timing,readAgar_start,1,2,2022042102,0,10,none
2022-04-23T16:09:26Z,timing,replication_end,1,1,$AssayPlate.ID$,0,10,none
2022-04-23T16:01:04Z,timing,replication_start,1,1,2022042201,0,10,none
2022-04-23T16:00:34Z,timing,incubation_start,1,1,2022042301,0,10,none
2022-04-23T16:00:05Z,timing,readODbefore_end,1,1,2022042301,0,10,none
2022-04-23T15:55:18Z,timing,readODbefore_start,1,1,2022042301,0,10,none
2022-04-23T15:54:26Z,worklist,transfer_end,1,1,2022042301,0,10,plate_transfer.gwl
2022-04-23T15:52:10Z,worklist,transfer_start,1,1,2022042301,0,10,plate_transfer.gwl
2022-04-23T15:47:44Z,worklist,infection_end,1,1,2022042301,0,10,plate_infection.gwl
2022-04-23T14:39:51Z,worklist,infection_start,1,1,2022042301,0,10,plate_infection.gwl
2022-04-23T14:39:10Z,timing,readOD_end,1,1,2022042201,0,10,none
2022-04-23T14:34:19Z,timing,readOD_start,1,1,2022042201,0,10,none
2022-04-23T14:34:17Z,timing,incubation_end,1,1,2022042201,0,9,none
2022-04-23T14:33:22Z,worklist,turnover_end,1,1,2022042301,0,10,plate_turnover1.gwl
2022-04-23T14:12:45Z,worklist,turnover_start,1,1,2022042301,0,10,plate_turnover.gwl
2022-04-23T14:07:48Z,timing,readAgar_end,1,1,2022042101,0,10,none
2022-04-23T14:03:41Z,timing,readAgar_start,1,1,2022042101,0,10,none
2022-04-23T14:03:18Z,timing,readCheck_end,1,0,0,0,10,none
2022-04-23T13:59:16Z,timing,readCheck_start,1,0,0,0,10,none
2022-04-23T13:57:22Z,timing,strainTest_end,1,0,$AssayPlate.ID$,0,10,none
2022-04-23T13:48:31Z,timing,makeTestAgar1,0,NA,0,10,NA,NA
2022-04-23T13:47:28Z,timing,platesReady,1,0,none,0,10,none
2022-04-23T13:45:08Z,worklist,treatment_end,1,6,2022042306,0,10,plate_6_treatment.gwl
2022-04-23T13:03:48Z,worklist,treatment_start,1,6,2022042306,0,10,plate_6_treatment.gwl
2022-04-23T13:03:09Z,worklist,treatment_end,1,5,2022042305,0,10,plate_5_treatment.gwl
2022-04-23T12:38:32Z,worklist,treatment_start,1,5,2022042305,0,10,plate_5_treatment.gwl
2022-04-23T12:37:52Z,worklist,treatment_end,1,4,2022042304,0,10,plate_4_treatment.gwl
2022-04-23T12:13:17Z,worklist,treatment_start,1,4,2022042304,0,10,plate_4_treatment.gwl
2022-04-23T12:12:37Z,worklist,treatment_end,1,3,2022042303,0,10,plate_3_treatment.gwl
2022-04-23T11:48:04Z,worklist,treatment_start,1,3,2022042303,0,10,plate_3_treatment.gwl
2022-04-23T11:47:24Z,worklist,treatment_end,1,2,2022042302,0,10,plate_2_treatment.gwl
2022-04-23T11:22:53Z,worklist,treatment_start,1,2,2022042302,0,10,plate_2_treatment.gwl
2022-04-23T11:22:14Z,worklist,treatment_end,1,1,2022042301,0,10,plate_1_treatment.gwl
2022-04-23T11:00:59Z,worklist,treatment_start,1,1,2022042301,0,10,plate_1_treatment.gwl
2022-04-23T11:00:28Z,timing,fillPlates_end,1,0,none,0,10,none
2022-04-23T10:49:52Z,timing,fillPlates_start,1,0,none,0,10,none
2022-04-23T10:49:50Z,timing,transfer10_start,1,0,none,0,10,none
2022-04-23T02:08:17Z,timing,transfer9_end,1,0,none,0,9,none
2022-04-23T02:06:05Z,timing,replication_end,1,6,$AssayPlate.ID$,0,9,none
2022-04-23T01:57:40Z,timing,replication_start,1,6,2022042106,0,9,none
2022-04-23T01:57:10Z,timing,incubation_start,1,6,2022042206,0,9,none
