time,type,event,run,plate,barcode,replicate,transfer,comment
2021-05-08T00:58:20Z,timing,incubation_start,1,4,2021050704,0,16,none
2021-05-08T00:57:54Z,timing,readODbefore_end,1,4,2021050704,0,16,none
2021-05-08T00:53:07Z,timing,readODbefore_start,1,4,2021050704,0,16,none
2021-05-08T00:52:04Z,worklist,transfer_end,1,4,2021050704,0,16,plate_transfer.gwl
2021-05-08T00:49:51Z,worklist,transfer_start,1,4,2021050704,0,16,plate_transfer.gwl
2021-05-08T00:46:38Z,worklist,infection_end,1,4,2021050704,0,16,plate_infection.gwl
2021-05-07T23:10:07Z,worklist,infection_start,1,4,2021050704,0,16,plate_infection.gwl
2021-05-07T23:09:26Z,timing,readOD_end,1,4,2021050604,0,16,none
2021-05-07T23:04:37Z,timing,readOD_start,1,4,2021050604,0,16,none
2021-05-07T23:04:36Z,timing,incubation_end,1,4,2021050604,0,15,none
2021-05-07T23:03:31Z,worklist,turnover_end,1,4,2021050704,0,16,plate_turnover1.gwl
2021-05-07T22:54:01Z,worklist,turnover_start,1,4,2021050704,0,16,plate_turnover.gwl
2021-05-07T22:49:05Z,timing,readAgar_end,1,4,2021050404,0,16,none
2021-05-07T22:45:04Z,timing,readAgar_start,1,4,2021050404,0,16,none
2021-05-07T22:44:16Z,timing,replication_end,1,3,$AssayPlate.ID$,0,16,none
2021-05-07T22:38:05Z,timing,replication_start,1,3,2021050603,0,16,none
2021-05-07T22:37:35Z,timing,incubation_start,1,3,2021050703,0,16,none
2021-05-07T22:37:09Z,timing,readODbefore_end,1,3,2021050703,0,16,none
2021-05-07T22:32:22Z,timing,readODbefore_start,1,3,2021050703,0,16,none
2021-05-07T22:31:20Z,worklist,transfer_end,1,3,2021050703,0,16,plate_transfer.gwl
2021-05-07T22:29:05Z,worklist,transfer_start,1,3,2021050703,0,16,plate_transfer.gwl
2021-05-07T22:25:52Z,worklist,infection_end,1,3,2021050703,0,16,plate_infection.gwl
2021-05-07T20:49:17Z,worklist,infection_start,1,3,2021050703,0,16,plate_infection.gwl
2021-05-07T20:48:36Z,timing,readOD_end,1,3,2021050603,0,16,none
2021-05-07T20:43:48Z,timing,readOD_start,1,3,2021050603,0,16,none
2021-05-07T20:43:46Z,timing,incubation_end,1,3,2021050603,0,15,none
2021-05-07T20:42:42Z,worklist,turnover_end,1,3,2021050703,0,16,plate_turnover1.gwl
2021-05-07T20:33:11Z,worklist,turnover_start,1,3,2021050703,0,16,plate_turnover.gwl
2021-05-07T20:28:16Z,timing,readAgar_end,1,3,2021050403,0,16,none
2021-05-07T20:24:23Z,timing,readAgar_start,1,3,2021050403,0,16,none
2021-05-07T20:23:34Z,timing,replication_end,1,2,$AssayPlate.ID$,0,16,none
2021-05-07T20:17:25Z,timing,replication_start,1,2,2021050602,0,16,none
2021-05-07T20:16:54Z,timing,incubation_start,1,2,2021050702,0,16,none
2021-05-07T20:16:28Z,timing,readODbefore_end,1,2,2021050702,0,16,none
2021-05-07T20:11:41Z,timing,readODbefore_start,1,2,2021050702,0,16,none
2021-05-07T20:10:38Z,worklist,transfer_end,1,2,2021050702,0,16,plate_transfer.gwl
2021-05-07T20:08:23Z,worklist,transfer_start,1,2,2021050702,0,16,plate_transfer.gwl
2021-05-07T20:05:10Z,worklist,infection_end,1,2,2021050702,0,16,plate_infection.gwl
2021-05-07T18:28:40Z,worklist,infection_start,1,2,2021050702,0,16,plate_infection.gwl
2021-05-07T18:28:00Z,timing,readOD_end,1,2,2021050602,0,16,none
2021-05-07T18:23:12Z,timing,readOD_start,1,2,2021050602,0,16,none
2021-05-07T18:23:10Z,timing,incubation_end,1,2,2021050602,0,15,none
2021-05-07T18:22:06Z,worklist,turnover_end,1,2,2021050702,0,16,plate_turnover1.gwl
2021-05-07T18:12:36Z,worklist,turnover_start,1,2,2021050702,0,16,plate_turnover.gwl
2021-05-07T18:07:40Z,timing,readAgar_end,1,2,2021050402,0,16,none
2021-05-07T18:03:44Z,timing,readAgar_start,1,2,2021050402,0,16,none
2021-05-07T18:02:55Z,timing,replication_end,1,1,$AssayPlate.ID$,0,16,none
2021-05-07T17:56:45Z,timing,replication_start,1,1,2021050601,0,16,none
2021-05-07T17:56:15Z,timing,incubation_start,1,1,2021050701,0,16,none
2021-05-07T17:55:49Z,timing,readODbefore_end,1,1,2021050701,0,16,none
2021-05-07T17:51:02Z,timing,readODbefore_start,1,1,2021050701,0,16,none
2021-05-07T17:49:59Z,worklist,transfer_end,1,1,2021050701,0,16,plate_transfer.gwl
2021-05-07T17:47:45Z,worklist,transfer_start,1,1,2021050701,0,16,plate_transfer.gwl
2021-05-07T17:44:32Z,worklist,infection_end,1,1,2021050701,0,16,plate_infection.gwl
2021-05-07T16:07:55Z,worklist,infection_start,1,1,2021050701,0,16,plate_infection.gwl
2021-05-07T16:07:14Z,timing,readOD_end,1,1,2021050601,0,16,none
2021-05-07T16:02:25Z,timing,readOD_start,1,1,2021050601,0,16,none
2021-05-07T16:02:24Z,timing,incubation_end,1,1,2021050601,0,15,none
2021-05-07T16:01:19Z,worklist,turnover_end,1,1,2021050701,0,16,plate_turnover1.gwl
2021-05-07T15:51:49Z,worklist,turnover_start,1,1,2021050701,0,16,plate_turnover.gwl
2021-05-07T15:46:52Z,timing,readAgar_end,1,1,2021050401,0,16,none
2021-05-07T15:42:47Z,timing,readAgar_start,1,1,2021050401,0,16,none
2021-05-07T15:42:25Z,timing,readCheck_end,1,0,0,0,16,none
2021-05-07T15:38:28Z,timing,readCheck_start,1,0,0,0,16,none
2021-05-07T15:38:10Z,timing,strainTest_end,1,0,$AssayPlate.ID$,0,16,none
2021-05-07T15:31:27Z,timing,strainTest_start,1,0,$AssayPlate.ID$,0,16,none
2021-05-07T15:30:30Z,timing,platesReady,1,0,none,0,16,none
2021-05-07T15:28:11Z,worklist,treatment_end,1,6,2021050706,0,16,plate_6_treatment.gwl
2021-05-07T14:43:27Z,worklist,treatment_start,1,6,2021050706,0,16,plate_6_treatment.gwl
2021-05-07T14:42:49Z,worklist,treatment_end,1,5,2021050705,0,16,plate_5_treatment.gwl
2021-05-07T14:15:00Z,worklist,treatment_start,1,5,2021050705,0,16,plate_5_treatment.gwl
2021-05-07T14:14:20Z,worklist,treatment_end,1,4,2021050704,0,16,plate_4_treatment.gwl
2021-05-07T13:46:34Z,worklist,treatment_start,1,4,2021050704,0,16,plate_4_treatment.gwl
2021-05-07T13:45:54Z,worklist,treatment_end,1,3,2021050703,0,16,plate_3_treatment.gwl
2021-05-07T13:18:11Z,worklist,treatment_start,1,3,2021050703,0,16,plate_3_treatment.gwl
2021-05-07T13:17:31Z,worklist,treatment_end,1,2,2021050702,0,16,plate_2_treatment.gwl
2021-05-07T12:49:50Z,worklist,treatment_start,1,2,2021050702,0,16,plate_2_treatment.gwl
2021-05-07T12:49:10Z,worklist,treatment_end,1,1,2021050701,0,16,plate_1_treatment.gwl
2021-05-07T12:28:04Z,worklist,treatment_start,1,1,2021050701,0,16,plate_1_treatment.gwl
2021-05-07T12:27:34Z,timing,fillPlates_end,1,0,none,0,16,none
2021-05-07T12:17:08Z,timing,fillPlates_start,1,0,none,0,16,none
2021-05-07T12:17:06Z,timing,transfer16_start,1,0,none,0,16,none
2021-05-07T00:37:43Z,timing,transfer15_end,1,0,none,0,15,none
2021-05-07T00:37:05Z,timing,replication_end,1,6,$AssayPlate.ID$,0,15,none
2021-05-07T00:30:47Z,timing,replication_start,1,6,2021050406,0,15,none
2021-05-07T00:30:17Z,timing,incubation_start,1,6,2021050606,0,15,none
2021-05-07T00:29:48Z,timing,readODbefore_end,1,6,2021050606,0,15,none
2021-05-07T00:25:01Z,timing,readODbefore_start,1,6,2021050606,0,15,none
2021-05-07T00:23:59Z,worklist,transfer_end,1,6,2021050606,0,15,plate_transfer.gwl
2021-05-07T00:21:44Z,worklist,transfer_start,1,6,2021050606,0,15,plate_transfer.gwl
2021-05-07T00:18:32Z,worklist,infection_end,1,6,2021050606,0,15,plate_infection.gwl
2021-05-06T23:12:54Z,worklist,infection_start,1,6,2021050606,0,15,plate_infection.gwl
2021-05-06T23:12:13Z,timing,readOD_end,1,6,2021050406,0,15,none
2021-05-06T23:07:02Z,timing,readOD_start,1,6,2021050406,0,15,none
2021-05-06T23:07:00Z,timing,incubation_end,1,6,2021050406,0,14,none
2021-05-06T23:05:58Z,worklist,turnover_end,1,6,2021050606,0,15,plate_turnover1.gwl
2021-05-06T22:54:42Z,worklist,turnover_start,1,6,2021050606,0,15,plate_turnover.gwl
2021-05-06T22:49:48Z,timing,readAgar_end,1,6,2021050306,0,15,none
2021-05-06T22:45:46Z,timing,readAgar_start,1,6,2021050306,0,15,none
2021-05-06T22:44:58Z,timing,replication_end,1,5,$AssayPlate.ID$,0,15,none
2021-05-06T22:38:42Z,timing,replication_start,1,5,2021050405,0,15,none
2021-05-06T22:38:12Z,timing,incubation_start,1,5,2021050605,0,15,none
2021-05-06T22:37:43Z,timing,readODbefore_end,1,5,2021050605,0,15,none
2021-05-06T22:32:53Z,timing,readODbefore_start,1,5,2021050605,0,15,none
2021-05-06T22:31:49Z,worklist,transfer_end,1,5,2021050605,0,15,plate_transfer.gwl
2021-05-06T22:29:34Z,worklist,transfer_start,1,5,2021050605,0,15,plate_transfer.gwl
2021-05-06T22:26:22Z,worklist,infection_end,1,5,2021050605,0,15,plate_infection.gwl
2021-05-06T21:20:43Z,worklist,infection_start,1,5,2021050605,0,15,plate_infection.gwl
2021-05-06T21:20:03Z,timing,readOD_end,1,5,2021050405,0,15,none
2021-05-06T21:15:14Z,timing,readOD_start,1,5,2021050405,0,15,none
2021-05-06T21:15:12Z,timing,incubation_end,1,5,2021050405,0,14,none
2021-05-06T21:14:10Z,worklist,turnover_end,1,5,2021050605,0,15,plate_turnover1.gwl
2021-05-06T21:02:57Z,worklist,turnover_start,1,5,2021050605,0,15,plate_turnover.gwl
2021-05-06T20:58:02Z,timing,readAgar_end,1,5,2021050305,0,15,none
2021-05-06T20:53:57Z,timing,readAgar_start,1,5,2021050305,0,15,none
2021-05-06T20:53:09Z,timing,replication_end,1,4,$AssayPlate.ID$,0,15,none
2021-05-06T20:46:54Z,timing,replication_start,1,4,2021050404,0,15,none
2021-05-06T20:46:24Z,timing,incubation_start,1,4,2021050604,0,15,none
2021-05-06T20:45:50Z,timing,readODbefore_end,1,4,2021050604,0,15,none
2021-05-06T20:41:04Z,timing,readODbefore_start,1,4,2021050604,0,15,none
2021-05-06T20:40:01Z,worklist,transfer_end,1,4,2021050604,0,15,plate_transfer.gwl
2021-05-06T20:37:47Z,worklist,transfer_start,1,4,2021050604,0,15,plate_transfer.gwl
2021-05-06T20:34:34Z,worklist,infection_end,1,4,2021050604,0,15,plate_infection.gwl
2021-05-06T19:28:56Z,worklist,infection_start,1,4,2021050604,0,15,plate_infection.gwl
2021-05-06T19:28:15Z,timing,readOD_end,1,4,2021050404,0,15,none
2021-05-06T19:23:26Z,timing,readOD_start,1,4,2021050404,0,15,none
2021-05-06T19:23:25Z,timing,incubation_end,1,4,2021050404,0,14,none
2021-05-06T19:22:22Z,worklist,turnover_end,1,4,2021050604,0,15,plate_turnover1.gwl
2021-05-06T19:11:08Z,worklist,turnover_start,1,4,2021050604,0,15,plate_turnover.gwl
2021-05-06T19:06:12Z,timing,readAgar_end,1,4,2021050304,0,15,none
2021-05-06T19:02:03Z,timing,readAgar_start,1,4,2021050304,0,15,none
2021-05-06T19:01:14Z,timing,replication_end,1,3,$AssayPlate.ID$,0,15,none
2021-05-06T18:55:00Z,timing,replication_start,1,3,2021050403,0,15,none
2021-05-06T18:54:30Z,timing,incubation_start,1,3,2021050603,0,15,none
2021-05-06T18:54:03Z,timing,readODbefore_end,1,3,2021050603,0,15,none
2021-05-06T18:49:17Z,timing,readODbefore_start,1,3,2021050603,0,15,none
2021-05-06T18:48:14Z,worklist,transfer_end,1,3,2021050603,0,15,plate_transfer.gwl
2021-05-06T18:46:00Z,worklist,transfer_start,1,3,2021050603,0,15,plate_transfer.gwl
2021-05-06T18:42:46Z,worklist,infection_end,1,3,2021050603,0,15,plate_infection.gwl
2021-05-06T17:37:11Z,worklist,infection_start,1,3,2021050603,0,15,plate_infection.gwl
2021-05-06T17:36:30Z,timing,readOD_end,1,3,2021050403,0,15,none
2021-05-06T17:31:41Z,timing,readOD_start,1,3,2021050403,0,15,none
2021-05-06T17:31:39Z,timing,incubation_end,1,3,2021050403,0,14,none
2021-05-06T17:30:37Z,worklist,turnover_end,1,3,2021050603,0,15,plate_turnover1.gwl
2021-05-06T17:19:22Z,worklist,turnover_start,1,3,2021050603,0,15,plate_turnover.gwl
2021-05-06T17:14:26Z,timing,readAgar_end,1,3,2021050303,0,15,none
2021-05-06T17:10:25Z,timing,readAgar_start,1,3,2021050303,0,15,none
2021-05-06T17:09:37Z,timing,replication_end,1,2,$AssayPlate.ID$,0,15,none
2021-05-06T17:03:24Z,timing,replication_start,1,2,2021050402,0,15,none
2021-05-06T17:02:54Z,timing,incubation_start,1,2,2021050602,0,15,none
2021-05-06T17:02:27Z,timing,readODbefore_end,1,2,2021050602,0,15,none
2021-05-06T16:57:41Z,timing,readODbefore_start,1,2,2021050602,0,15,none
2021-05-06T16:56:37Z,worklist,transfer_end,1,2,2021050602,0,15,plate_transfer.gwl
2021-05-06T16:54:22Z,worklist,transfer_start,1,2,2021050602,0,15,plate_transfer.gwl
2021-05-06T16:51:09Z,worklist,infection_end,1,2,2021050602,0,15,plate_infection.gwl
2021-05-06T15:45:55Z,worklist,infection_start,1,2,2021050602,0,15,plate_infection.gwl
2021-05-06T15:45:14Z,timing,readOD_end,1,2,2021050402,0,15,none
2021-05-06T15:40:25Z,timing,readOD_start,1,2,2021050402,0,15,none
2021-05-06T15:40:23Z,timing,incubation_end,1,2,2021050402,0,14,none
2021-05-06T15:39:24Z,worklist,turnover_end,1,2,2021050602,0,15,plate_turnover1.gwl
2021-05-06T15:28:11Z,worklist,turnover_start,1,2,2021050602,0,15,plate_turnover.gwl
2021-05-06T15:23:15Z,timing,readAgar_end,1,2,2021050302,0,15,none
2021-05-06T15:19:12Z,timing,readAgar_start,1,2,2021050302,0,15,none
2021-05-06T15:18:24Z,timing,replication_end,1,1,$AssayPlate.ID$,0,15,none
2021-05-06T15:12:12Z,timing,replication_start,1,1,2021050401,0,15,none
2021-05-06T15:11:42Z,timing,incubation_start,1,1,2021050601,0,15,none
2021-05-06T15:11:15Z,timing,readODbefore_end,1,1,2021050601,0,15,none
2021-05-06T15:06:29Z,timing,readODbefore_start,1,1,2021050601,0,15,none
2021-05-06T15:05:26Z,worklist,transfer_end,1,1,2021050601,0,15,plate_transfer.gwl
2021-05-06T15:03:11Z,worklist,transfer_start,1,1,2021050601,0,15,plate_transfer.gwl
2021-05-06T14:59:58Z,worklist,infection_end,1,1,2021050601,0,15,plate_infection.gwl
2021-05-06T13:54:22Z,worklist,infection_start,1,1,2021050601,0,15,plate_infection.gwl
2021-05-06T13:53:41Z,timing,readOD_end,1,1,2021050401,0,15,none
2021-05-06T13:48:52Z,timing,readOD_start,1,1,2021050401,0,15,none
2021-05-06T13:48:50Z,timing,incubation_end,1,1,2021050401,0,14,none
2021-05-06T13:47:47Z,worklist,turnover_end,1,1,2021050601,0,15,plate_turnover1.gwl
2021-05-06T13:36:34Z,worklist,turnover_start,1,1,2021050601,0,15,plate_turnover.gwl
2021-05-06T13:31:36Z,timing,readAgar_end,1,1,2021050301,0,15,none
2021-05-06T13:27:36Z,timing,readAgar_start,1,1,2021050301,0,15,none
2021-05-06T13:27:13Z,timing,readCheck_end,1,0,0,0,15,none
2021-05-06T13:23:13Z,timing,readCheck_start,1,0,0,0,15,none
2021-05-06T13:22:54Z,timing,strainTest_end,1,0,$AssayPlate.ID$,0,15,none
2021-05-06T13:16:17Z,timing,strainTest_start,1,0,$AssayPlate.ID$,0,15,none
2021-05-06T13:15:15Z,timing,platesReady,1,0,none,0,15,none
2021-05-06T13:12:59Z,worklist,treatment_end,1,6,2021050606,0,15,plate_6_treatment.gwl
2021-05-06T12:24:39Z,worklist,treatment_start,1,6,2021050606,0,15,plate_6_treatment.gwl
2021-05-06T12:24:00Z,worklist,treatment_end,1,5,2021050605,0,15,plate_5_treatment.gwl
2021-05-06T11:56:28Z,worklist,treatment_start,1,5,2021050605,0,15,plate_5_treatment.gwl
2021-05-06T11:55:48Z,worklist,treatment_end,1,4,2021050604,0,15,plate_4_treatment.gwl
2021-05-06T11:28:23Z,worklist,treatment_start,1,4,2021050604,0,15,plate_4_treatment.gwl
2021-05-06T11:27:42Z,worklist,treatment_end,1,3,2021050603,0,15,plate_3_treatment.gwl
2021-05-06T11:00:22Z,worklist,treatment_start,1,3,2021050603,0,15,plate_3_treatment.gwl
2021-05-06T10:59:44Z,worklist,treatment_end,1,2,2021050602,0,15,plate_2_treatment.gwl
2021-05-06T10:32:26Z,worklist,treatment_start,1,2,2021050602,0,15,plate_2_treatment.gwl
2021-05-06T10:31:45Z,worklist,treatment_end,1,1,2021050601,0,15,plate_1_treatment.gwl
2021-05-06T10:10:58Z,worklist,treatment_start,1,1,2021050601,0,15,plate_1_treatment.gwl
2021-05-06T10:10:28Z,timing,fillPlates_end,1,0,none,0,15,none
2021-05-06T09:59:58Z,timing,fillPlates_start,1,0,none,0,15,none
2021-05-06T09:59:56Z,timing,transfer15_start,1,0,none,0,15,none
2021-05-05T18:18:12Z,timing,transfer14_end,1,0,none,0,14,none
2021-05-05T18:17:32Z,timing,replication_end,1,6,$AssayPlate.ID$,0,14,none
2021-05-05T18:11:18Z,timing,replication_start,1,6,2021050306,0,14,none
2021-05-05T18:10:47Z,timing,incubation_start,1,6,2021050406,0,14,none
2021-05-05T18:10:19Z,timing,readODbefore_end,1,6,2021050406,0,14,none
2021-05-05T18:05:32Z,timing,readODbefore_start,1,6,2021050406,0,14,none
2021-05-05T18:04:28Z,worklist,transfer_end,1,6,2021050406,0,14,plate_transfer.gwl
2021-05-05T18:02:12Z,worklist,transfer_start,1,6,2021050406,0,14,plate_transfer.gwl
2021-05-05T17:58:55Z,worklist,infection_end,1,6,2021050406,0,14,plate_infection.gwl
2021-05-05T17:04:47Z,worklist,infection_start,1,6,2021050406,0,14,plate_infection.gwl
2021-05-05T17:04:05Z,timing,readOD_end,1,6,2021050306,0,14,none
2021-05-05T16:59:16Z,timing,readOD_start,1,6,2021050306,0,14,none
2021-05-05T16:59:14Z,timing,incubation_end,1,6,2021050306,0,13,none
2021-05-05T16:58:19Z,worklist,turnover_end,1,6,2021050406,0,14,plate_turnover1.gwl
2021-05-05T16:45:59Z,worklist,turnover_start,1,6,2021050406,0,14,plate_turnover.gwl
2021-05-05T16:41:03Z,timing,readAgar_end,1,6,2021042906,0,14,none
2021-05-05T16:37:08Z,timing,readAgar_start,1,6,2021042906,0,14,none
2021-05-05T16:36:19Z,timing,replication_end,1,5,$AssayPlate.ID$,0,14,none
2021-05-05T16:30:05Z,timing,replication_start,1,5,2021050305,0,14,none
2021-05-05T16:29:34Z,timing,incubation_start,1,5,2021050405,0,14,none
2021-05-05T16:29:07Z,timing,readODbefore_end,1,5,2021050405,0,14,none
2021-05-05T16:24:19Z,timing,readODbefore_start,1,5,2021050405,0,14,none
2021-05-05T16:23:15Z,worklist,transfer_end,1,5,2021050405,0,14,plate_transfer.gwl
2021-05-05T16:21:00Z,worklist,transfer_start,1,5,2021050405,0,14,plate_transfer.gwl
2021-05-05T16:17:41Z,worklist,infection_end,1,5,2021050405,0,14,plate_infection.gwl
2021-05-05T15:23:33Z,worklist,infection_start,1,5,2021050405,0,14,plate_infection.gwl
2021-05-05T15:22:51Z,timing,readOD_end,1,5,2021050305,0,14,none
2021-05-05T15:18:01Z,timing,readOD_start,1,5,2021050305,0,14,none
2021-05-05T15:17:59Z,timing,incubation_end,1,5,2021050305,0,13,none
2021-05-05T15:17:04Z,worklist,turnover_end,1,5,2021050405,0,14,plate_turnover1.gwl
2021-05-05T15:04:44Z,worklist,turnover_start,1,5,2021050405,0,14,plate_turnover.gwl
2021-05-05T14:59:48Z,timing,readAgar_end,1,5,2021042905,0,14,none
2021-05-05T14:55:50Z,timing,readAgar_start,1,5,2021042905,0,14,none
2021-05-05T14:55:01Z,timing,replication_end,1,4,$AssayPlate.ID$,0,14,none
2021-05-05T14:48:49Z,timing,replication_start,1,4,2021050304,0,14,none
2021-05-05T14:48:18Z,timing,incubation_start,1,4,2021050404,0,14,none
2021-05-05T14:47:50Z,timing,readODbefore_end,1,4,2021050404,0,14,none
2021-05-05T14:43:03Z,timing,readODbefore_start,1,4,2021050404,0,14,none
2021-05-05T14:41:59Z,worklist,transfer_end,1,4,2021050404,0,14,plate_transfer.gwl
2021-05-05T14:39:44Z,worklist,transfer_start,1,4,2021050404,0,14,plate_transfer.gwl
2021-05-05T14:36:25Z,worklist,infection_end,1,4,2021050404,0,14,plate_infection.gwl
2021-05-05T13:42:16Z,worklist,infection_start,1,4,2021050404,0,14,plate_infection.gwl
2021-05-05T13:41:35Z,timing,readOD_end,1,4,2021050304,0,14,none
2021-05-05T13:36:25Z,timing,readOD_start,1,4,2021050304,0,14,none
2021-05-05T13:36:23Z,timing,incubation_end,1,4,2021050304,0,13,none
2021-05-05T13:35:28Z,worklist,turnover_end,1,4,2021050404,0,14,plate_turnover1.gwl
2021-05-05T13:23:09Z,worklist,turnover_start,1,4,2021050404,0,14,plate_turnover.gwl
2021-05-05T13:18:12Z,timing,readAgar_end,1,4,2021042904,0,14,none
2021-05-05T13:14:11Z,timing,readAgar_start,1,4,2021042904,0,14,none
2021-05-05T13:13:22Z,timing,replication_end,1,3,$AssayPlate.ID$,0,14,none
2021-05-05T13:07:11Z,timing,replication_start,1,3,2021050303,0,14,none
2021-05-05T13:06:41Z,timing,incubation_start,1,3,2021050403,0,14,none
2021-05-05T13:06:13Z,timing,readODbefore_end,1,3,2021050403,0,14,none
2021-05-05T13:01:26Z,timing,readODbefore_start,1,3,2021050403,0,14,none
2021-05-05T13:00:22Z,worklist,transfer_end,1,3,2021050403,0,14,plate_transfer.gwl
2021-05-05T12:58:07Z,worklist,transfer_start,1,3,2021050403,0,14,plate_transfer.gwl
2021-05-05T12:54:48Z,worklist,infection_end,1,3,2021050403,0,14,plate_infection.gwl
2021-05-05T12:00:43Z,worklist,infection_start,1,3,2021050403,0,14,plate_infection.gwl
2021-05-05T12:00:01Z,timing,readOD_end,1,3,2021050303,0,14,none
2021-05-05T11:55:12Z,timing,readOD_start,1,3,2021050303,0,14,none
2021-05-05T11:55:10Z,timing,incubation_end,1,3,2021050303,0,13,none
2021-05-05T11:54:15Z,worklist,turnover_end,1,3,2021050403,0,14,plate_turnover1.gwl
2021-05-05T11:41:56Z,worklist,turnover_start,1,3,2021050403,0,14,plate_turnover.gwl
2021-05-05T11:36:59Z,timing,readAgar_end,1,3,2021042903,0,14,none
2021-05-05T11:33:06Z,timing,readAgar_start,1,3,2021042903,0,14,none
2021-05-05T11:32:16Z,timing,replication_end,1,2,$AssayPlate.ID$,0,14,none
2021-05-05T11:26:06Z,timing,replication_start,1,2,2021050302,0,14,none
2021-05-05T11:25:36Z,timing,incubation_start,1,2,2021050402,0,14,none
2021-05-05T11:25:09Z,timing,readODbefore_end,1,2,2021050402,0,14,none
2021-05-05T11:20:21Z,timing,readODbefore_start,1,2,2021050402,0,14,none
2021-05-05T11:19:17Z,worklist,transfer_end,1,2,2021050402,0,14,plate_transfer.gwl
2021-05-05T11:17:01Z,worklist,transfer_start,1,2,2021050402,0,14,plate_transfer.gwl
2021-05-05T11:13:44Z,worklist,infection_end,1,2,2021050402,0,14,plate_infection.gwl
2021-05-05T10:19:35Z,worklist,infection_start,1,2,2021050402,0,14,plate_infection.gwl
2021-05-05T10:18:54Z,timing,readOD_end,1,2,2021050302,0,14,none
2021-05-05T10:14:04Z,timing,readOD_start,1,2,2021050302,0,14,none
2021-05-05T10:14:02Z,timing,incubation_end,1,2,2021050302,0,13,none
2021-05-05T10:13:07Z,worklist,turnover_end,1,2,2021050402,0,14,plate_turnover1.gwl
2021-05-05T10:00:48Z,worklist,turnover_start,1,2,2021050402,0,14,plate_turnover.gwl
2021-05-05T09:55:51Z,timing,readAgar_end,1,2,2021042902,0,14,none
2021-05-05T09:51:54Z,timing,readAgar_start,1,2,2021042902,0,14,none
2021-05-05T09:51:04Z,timing,replication_end,1,1,$AssayPlate.ID$,0,14,none
2021-05-05T09:44:54Z,timing,replication_start,1,1,2021050301,0,14,none
2021-05-05T09:44:23Z,timing,incubation_start,1,1,2021050401,0,14,none
2021-05-05T09:43:57Z,timing,readODbefore_end,1,1,2021050401,0,14,none
2021-05-05T09:39:09Z,timing,readODbefore_start,1,1,2021050401,0,14,none
2021-05-05T09:38:05Z,worklist,transfer_end,1,1,2021050401,0,14,plate_transfer.gwl
2021-05-05T09:35:49Z,worklist,transfer_start,1,1,2021050401,0,14,plate_transfer.gwl
2021-05-05T09:32:30Z,worklist,infection_end,1,1,2021050401,0,14,plate_infection.gwl
2021-05-05T08:38:23Z,worklist,infection_start,1,1,2021050401,0,14,plate_infection.gwl
2021-05-05T08:37:42Z,timing,readOD_end,1,1,2021050301,0,14,none
2021-05-05T08:32:51Z,timing,readOD_start,1,1,2021050301,0,14,none
2021-05-05T08:32:49Z,timing,incubation_end,1,1,2021050301,0,13,none
2021-05-05T08:31:55Z,worklist,turnover_end,1,1,2021050401,0,14,plate_turnover1.gwl
2021-05-05T08:19:36Z,worklist,turnover_start,1,1,2021050401,0,14,plate_turnover.gwl
2021-05-05T08:14:37Z,timing,readAgar_end,1,1,2021042901,0,14,none
2021-05-05T08:10:32Z,timing,readAgar_start,1,1,2021042901,0,14,none
2021-05-05T08:10:10Z,timing,readCheck_end,1,0,0,0,14,none
2021-05-05T08:06:13Z,timing,readCheck_start,1,0,0,0,14,none
2021-05-05T08:05:52Z,timing,strainTest_end,1,0,$AssayPlate.ID$,0,14,none
2021-05-05T07:59:10Z,timing,strainTest_start,1,0,$AssayPlate.ID$,0,14,none
2021-05-04T18:12:50Z,timing,platesReady,1,0,none,0,14,none
2021-05-04T18:10:30Z,worklist,treatment_end,1,6,2021050406,0,14,plate_6_treatment.gwl
2021-05-04T17:22:14Z,worklist,treatment_start,1,6,2021050406,0,14,plate_6_treatment.gwl
2021-05-04T17:21:34Z,worklist,treatment_end,1,5,2021050405,0,14,plate_5_treatment.gwl
2021-05-04T16:53:38Z,worklist,treatment_start,1,5,2021050405,0,14,plate_5_treatment.gwl
2021-05-04T16:52:57Z,worklist,treatment_end,1,4,2021050404,0,14,plate_4_treatment.gwl
2021-05-04T16:25:00Z,worklist,treatment_start,1,4,2021050404,0,14,plate_4_treatment.gwl
2021-05-04T16:24:21Z,worklist,treatment_end,1,3,2021050403,0,14,plate_3_treatment.gwl
2021-05-04T15:56:28Z,worklist,treatment_start,1,3,2021050403,0,14,plate_3_treatment.gwl
2021-05-04T15:55:49Z,worklist,treatment_end,1,2,2021050402,0,14,plate_2_treatment.gwl
2021-05-04T15:28:01Z,worklist,treatment_start,1,2,2021050402,0,14,plate_2_treatment.gwl
2021-05-04T15:27:20Z,worklist,treatment_end,1,1,2021050401,0,14,plate_1_treatment.gwl
2021-05-04T15:06:08Z,worklist,treatment_start,1,1,2021050401,0,14,plate_1_treatment.gwl
2021-05-04T15:05:38Z,timing,fillPlates_end,1,0,none,0,14,none
2021-05-04T14:55:13Z,timing,fillPlates_start,1,0,none,0,14,none
2021-05-04T14:55:11Z,timing,transfer14_start,1,0,none,0,14,none
2021-05-04T12:38:17Z,timing,transfer13_end,1,0,none,0,13,none
2021-05-04T12:37:38Z,timing,replication_end,1,6,$AssayPlate.ID$,0,13,none
2021-05-04T12:31:20Z,timing,replication_start,1,6,2021042906,0,13,none
